id,date,name,category,chain,funds_lost,funds_recovered,funds_returned,scam_type,scam_parent,year
3835,2023-12-23,Telcoin,Other,,1272728.0,0.0,1272728.0,Other,Exploit/Other,2023
3836,2024-01-02,Radiant Capital,Borrowing and Lending,,4335070.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3837,2023-12-31,Orbit Chain,Bridge,,81551234.0,0.0,0.0,Access Control,Exploit/Access control,2023
3838,2023-01-06,xKingdom.tech Token,Token,,1247503.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2023
3839,2024-01-05,Narwhal,Token,,1563286.0,0.0,0.0,Other,Exploit/Other,2024
3840,2023-12-03,CoinPanda_ETH,Token,,80554.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2023
3841,2024-01-04,Gamma Strategies,Borrowing and Lending,,6412750.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3842,2024-01-09,Xai,Token,,580959.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3843,2024-01-12,Wise Lending,Borrowing and Lending,,449413.0,0.0,0.0,Other,Exploit/Other,2024
3844,2022-01-01,HyperVerse,Other,,1300000000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2022
3845,2024-01-16,Socket,Bridge,,3300000.0,0.0,0.0,Other,Exploit/Other,2024
3846,2024-01-18,LongNoseDog,Token,,309749.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3847,2023-11-10,Samudai,Other,,1286349.0,0.0,0.0,Access Control,Exploit/Access control,2023
3848,2024-01-18,Rose Finance,Borrowing and Lending,,44670.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3849,2024-01-22,Concentric Finance,Yield Aggregator,,1654517.0,0.0,0.0,Access Control,Exploit/Access control,2024
3850,2024-01-21,Unknown User,Other,,3725002.0,0.0,0.0,Phishing,Exploit/Phishing,2024
3851,2024-01-23,JohnLennonC0IN,Token,,11336.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3852,2024-01-17,BasketDAO,Other,,107070.0,0.0,0.0,Other,Exploit/Other,2024
3853,2024-01-22,GAMEE,Token,,16352814.0,0.0,0.0,Access Control,Exploit/Access control,2024
3854,2024-01-25,Nebula Revelation,Gaming / Metaverse,,180264.0,0.0,0.0,Reentrancy,Exploit/Reentrancy,2024
3855,2024-01-29,Goledo Finance,Borrowing and Lending,,1700000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3856,2024-01-24,Massive Phishing,Other,,12917550.0,0.0,0.0,Phishing,Exploit/Phishing,2024
3857,2024-01-17,DeFi Fake Tokens,Token,,0.0,0.0,0.0,Other,Exit Scam/Other,2024
3858,2024-01-30,Abracadabra Money,Borrowing and Lending,,6414205.0,0.0,0.0,Other,Exploit/Other,2024
3859,2024-01-27,Citadel Finance,Other,,97000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3860,2024-01-30,Chris Larsen,Other,,112500000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3861,2024-01-24,Saga DAO,Other,,60000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3862,2024-02-04,User,Other,,195887.0,0.0,0.0,Phishing,Exploit/Phishing,2024
3863,2024-02-05,User,Other,,85467.0,0.0,0.0,Phishing,Exploit/Phishing,2024
3864,2024-02-09,PlayDapp,Gaming / Metaverse,,32350000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3865,2024-02-08,Not Found,Token,,199927.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3866,2024-02-13,Duelbits,Other,,4643315.0,0.0,0.0,Access Control,Exploit/Access control,2024
3867,2024-02-12,GAME,Other,,49596.0,0.0,0.0,Reentrancy,Exploit/Reentrancy,2024
3868,2024-02-14,MINER,Token,,466624.0,0.0,0.0,Other,Exploit/Other,2024
3869,2024-02-16,xPet,Gaming / Metaverse,,256570.0,0.0,254826.0,Other,Exploit/Other,2024
3870,2024-02-16,Fixed Float,Exchange (DEX),,26130157.0,0.0,0.0,Access Control,Exploit/Access control,2024
3871,2022-11-14,AAX,CeFi,,56000000.0,0.0,0.0,Other,Exit Scam/Other,2022
3872,2024-02-15,BEAM,Token,,5170000.0,0.0,0.0,Phishing,Exploit/Phishing,2024
3875,2024-02-06,MangoFarmSOL,Yield Aggregator,,1297344.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3876,2024-02-23,Blueberry Protocol Foundation,"Yield Aggregator,Borrowing and Lending",,1337128.0,0.0,1071106.0,Other,Exploit/Other,2024
3877,2024-02-22,Jeffrey Zirlin,Other,,9700000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3878,2024-02-21,DeezNutz_404,Token,,174086.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3879,2024-02-15,Particle Trade,Other,,141684.0,0.0,0.0,Other,Exploit/Other,2024
3880,2024-02-15,DualPools,Borrowing and Lending,,41286.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3881,2024-02-15,User,Other,,48030.0,0.0,0.0,Phishing,Exploit/Phishing,2024
3882,2024-02-24,RiskOnBlast,"Exchange (DEX),Gaming / Metaverse",,1259575.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3883,2024-02-26,Ore,Token,,243489.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3884,2024-02-23,BitForex,"CeFi,Exchange (DEX)",,56000000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3885,2024-02-28,Seneca,Yield Aggregator,,6500000.0,0.0,5300000.0,Access Control,Exploit/Access control,2024
3886,2024-02-29,Shido,Other,,2400000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3887,2024-03-01,"$ALI, $PUSH Tokens Phishing",Token,,4390000.0,0.0,0.0,Phishing,Exploit/Phishing,2024
3889,2024-03-05,WOOFi,Other,,8500000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3890,2024-03-09,Unizen,Exchange (DEX),,2100000.0,0.0,0.0,Other,Exploit/Other,2024
3891,2024-03-05,OrdiZK,Token,,1400000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3892,2024-01-06,Aragon DAO,Other,,800000.0,0.0,0.0,Phishing,Exploit/Phishing,2024
3893,2024-03-07,Humanized_AI,Token,,665000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3894,2024-03-09,JUICE,Other,,216000.0,0.0,0.0,Other,Exploit/Other,2024
3895,2024-03-06,TGBS,Token,,151000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3896,2017-11-08,Eth Contingency,Other,,25000000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2017
3897,2024-03-05,"HGM, AGSC",Token,,75000.0,0.0,0.0,Phishing,Exploit/Phishing,2024
3898,2024-03-14,Fake ether.fi,Token,,354000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3899,2024-03-25,ZongZi,Token,,230000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3900,2024-03-27,Munchables,Other,,62500000.0,0.0,62500000.0,Access Control,Exploit/Access control,2024
3901,2024-03-15,Mozaic,Yield Aggregator,,2100000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3902,2024-04-16,Wilder,Gaming / Metaverse,,1400000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3903,2024-03-20,Dolomite,Yield Aggregator,,1900000.0,0.0,0.0,Other,Exploit/Other,2024
3904,2024-03-17,Fake EigenLayer,Token,,405000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3905,2024-03-29,Fake Ethena Labs,Token,,290000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3906,2024-03-16,Fake Polyhedra Network,Token,,400000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3907,2024-04-01,OpenLeverage,Other,,236000.0,0.0,0.0,Other,Exploit/Other,2024
3908,2024-03-29,Lava,Borrowing and Lending,,340000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3909,2024-03-01,AI Protocol,Other,,4300000.0,0.0,0.0,Phishing,Exploit/Phishing,2024
3910,2024-04-04,Condom,Token,,900000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3911,2024-03-26,URF,Token,,450000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3912,2024-04-02,Solareum,Other,,523000.0,0.0,0.0,Other,Exit Scam/Other,2024
3913,2024-03-21,FA,Token,,255000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3914,2024-03-22,Lucky Star,Other,,297000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3915,2024-04-15,Grand Base,Other,,1700000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3916,2024-04-15,Chainge Finance,Other,,716000.0,0.0,0.0,Other,Exploit/Other,2024
3917,2024-04-05,SAGA (Fake),Token,,1600000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3918,2024-04-11,Empower AI,Token,,230000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3919,2024-04-19,Hedgey,Other,,2000000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3920,2024-04-12,Sumer.Money,Borrowing and Lending,,350000.0,0.0,0.0,Flash Loan Attack,Exploit/Flash Loan Attack,2024
3921,2024-04-04,DegenFox,Token,,150000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3922,2024-03-17,Remilia,Other,,3000000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3923,2024-03-20,AirDAO,Other,,440000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3924,2024-04-24,XBridge,Bridge,,1900000.0,0.0,0.0,Access Control,Exploit/Access control,2024
3926,2024-04-26,Pike Finance,Bridge,,300000.0,0.0,0.0,Other,Exploit/Other,2024
3927,2024-04-30,Pike Finance,Bridge,,1600000.0,0.0,0.0,Other,Exploit/Other,2024
3928,2024-05-02,NovaMind,Token,,70000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
3929,2024-05-05,Genius Token,Token,,1200000.0,0.0,0.0,Other,Exit Scam/Other,2024
3930,2024-05-09,Bloom,Yield Aggregator,,600000.0,0.0,0.0,Other,Exploit/Other,2024
3931,2024-05-14,Predy finance,Borrowing and Lending,,464000.0,0.0,0.0,Other,Exploit/Other,2024
3932,2024-05-08,Lifeform (fake),Token,,250000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2024
